 	Area	X	Y	Slice
995	155	516.306	160.984	42
996	247	565.723	172.362	42
997	162	148.444	185.389	42
998	209	304.285	201.878	42
999	179	112.573	207.897	42
1000	187	401.329	226.152	42
1001	174	183.828	251.845	42
1002	151	378.606	255.778	42
1003	174	615.172	256.362	42
1004	142	318.099	269.725	42
1005	221	116.848	275.314	42
1006	191	529.898	284.767	42
1007	227	490.267	357.095	42
1008	202	299.871	361.134	42
1009	195	412.377	365.162	42
1010	144	183.167	366.667	42
1011	164	596.500	385.220	42
1012	154	108.922	398.266	42
1013	174	212.638	65.828	43
1014	233	491.929	79.097	43
1015	195	291.669	79.541	43
1016	186	399.527	102.704	43
1017	171	65.792	116.266	43
1018	135	604.144	119.159	43
1019	164	515.896	160.738	43
1020	247	565.723	172.362	43
1021	162	148.444	185.389	43
1022	209	304.285	201.878	43
1023	147	113.622	208.248	43
1024	224	401.786	226.893	43
1025	174	183.828	251.845	43
1026	151	378.606	255.778	43
1027	174	615.172	256.362	43
1028	142	318.099	269.725	43
1029	221	117.278	274.971	43
1030	191	529.898	284.767	43
1031	227	490.267	357.095	43
1032	207	300.017	361.283	43
1033	195	412.377	365.162	43
1034	144	183.167	366.667	43
1035	164	596.500	385.220	43
1036	154	108.922	398.266	43
1037	156	212.769	65.385	44
1038	169	292.127	79.269	44
1039	190	490.937	79.358	44
1040	182	399.462	102.830	44
1041	164	66.061	116.366	44
1042	131	604.332	119.149	44
1043	152	516.362	160.875	44
1044	235	565.683	172.594	44
1045	162	148.444	185.389	44
1046	177	304.698	201.523	44
1047	142	113.627	208.458	44
1048	211	401.813	226.600	44
1049	174	183.828	251.845	44
1050	151	378.606	255.778	44
1051	159	615.670	256.349	44
1052	128	318.109	270.227	44
1053	194	117.459	274.876	44
1054	179	530.394	284.282	44
1055	171	492.114	356.746	44
1056	181	299.141	360.765	44
1057	164	411.829	366.000	44
1058	138	183.000	366.500	44
1059	164	596.500	385.220	44
1060	154	108.922	398.266	44
1061	156	212.769	65.385	45
1062	169	292.127	79.269	45
1063	190	490.937	79.358	45
1064	182	399.462	102.830	45
1065	164	66.061	116.366	45
1066	131	604.332	119.149	45
1067	166	515.916	160.524	45
1068	235	565.683	172.594	45
1069	162	148.444	185.389	45
1070	177	304.698	201.523	45
1071	142	113.627	208.458	45
1072	211	401.813	226.600	45
1073	190	183.326	251.858	45
1074	151	378.606	255.778	45
1075	159	615.670	256.349	45
1076	128	318.109	270.227	45
1077	181	116.213	275.483	45
1078	179	530.394	284.282	45
1079	171	492.114	356.746	45
1080	175	299.129	360.974	45
1081	164	411.829	366.000	45
1082	138	183.000	366.500	45
1083	164	596.500	385.220	45
1084	154	108.922	398.266	45
1085	179	212.511	65.668	46
1086	219	492.130	78.824	46
1087	177	291.839	79.008	46
1088	236	398.051	102.695	46
1089	183	65.757	116.117	46
1090	121	603.640	119.178	46
1091	169	516.115	160.760	46
1092	230	565.848	172.713	46
1093	153	147.951	185.382	46
1094	172	304.703	201.314	46
1095	165	113.615	208.294	46
1096	210	400.829	225.481	46
1097	178	183.652	251.837	46
1098	151	378.606	255.778	46
1099	100	617.500	257.000	46
1100	158	318.361	270.329	46
1101	207	117.915	274.051	46
1102	177	530.850	284.150	46
1103	179	492.003	356.757	46
1104	176	298.994	360.699	46
1105	165	411.500	365.718	46
1106	138	183.000	366.500	46
1107	167	596.213	385.404	46
1108	154	108.922	398.266	46
1109	174	212.638	65.828	47
1110	219	492.130	78.824	47
1111	177	291.839	79.008	47
1112	254	397.563	102.717	47
1113	176	66.006	116.301	47
1114	121	603.640	119.178	47
1115	150	516.767	160.907	47
1116	230	565.848	172.713	47
1117	153	147.951	185.382	47
1118	172	304.703	201.314	47
1119	156	113.955	208.417	47
1120	210	400.829	225.481	47
1121	178	183.652	251.837	47
1122	151	378.606	255.778	47
1123	122	617.000	256.500	47
1124	158	318.361	270.329	47
1125	200	117.660	274.160	47
1126	174	530.977	284.178	47
1127	179	492.003	356.757	47
1128	176	298.994	360.699	47
1129	165	411.500	365.718	47
1130	138	183.000	366.500	47
1131	167	596.213	385.404	47
1132	154	108.922	398.266	47
1133	174	212.638	65.828	48
1134	219	492.130	78.824	48
1135	177	291.839	79.008	48
1136	254	397.563	102.717	48
1137	176	66.006	116.301	48
1138	121	603.640	119.178	48
1139	150	516.767	160.907	48
1140	230	565.848	172.713	48
1141	153	147.951	185.382	48
1142	172	304.703	201.314	48
1143	156	113.955	208.417	48
1144	210	400.829	225.481	48
1145	178	183.652	251.837	48
1146	151	378.606	255.778	48
1147	122	617.000	256.500	48
1148	158	318.361	270.329	48
1149	200	117.660	274.160	48
1150	174	530.977	284.178	48
1151	179	492.003	356.757	48
1152	176	298.994	360.699	48
1153	165	411.500	365.718	48
1154	138	183.000	366.500	48
1155	167	596.213	385.404	48
1156	154	108.922	398.266	48
1157	171	212.746	65.886	49
1158	177	291.839	79.008	49
1159	195	491.285	79.197	49
1160	186	399.527	102.704	49
1161	171	65.792	116.266	49
1162	121	603.640	119.178	49
1163	150	516.767	160.907	49
1164	221	565.523	172.572	49
1165	153	147.951	185.382	49
1166	172	304.703	201.314	49
1167	156	113.955	208.417	49
1168	202	400.658	225.644	49
1169	163	183.150	251.868	49
1170	151	378.606	255.778	49
1171	109	617.500	256.702	49
1172	147	318.112	269.949	49
1173	200	117.660	274.160	49
1174	174	530.977	284.178	49
1175	174	492.172	356.638	49
1176	173	298.864	360.720	49
1177	159	411.670	365.877	49
1178	138	183.000	366.500	49
1179	164	596.171	385.512	49
1180	154	108.922	398.266	49
1181	171	212.746	65.886	50
1182	177	291.839	79.008	50
1183	195	491.285	79.197	50
1184	186	399.527	102.704	50
1185	171	65.792	116.266	50
1186	121	603.640	119.178	50
1187	150	516.767	160.907	50
1188	221	565.523	172.572	50
1189	153	147.951	185.382	50
1190	172	304.703	201.314	50
1191	156	113.955	208.417	50
1192	202	400.658	225.644	50
1193	163	183.150	251.868	50
1194	151	378.606	255.778	50
1195	109	617.500	256.702	50
1196	147	318.112	269.949	50
1197	200	117.660	274.160	50
1198	174	530.977	284.178	50
1199	174	492.172	356.638	50
1200	173	298.864	360.720	50
1201	159	411.670	365.877	50
1202	138	183.000	366.500	50
1203	164	596.171	385.512	50
1204	154	108.922	398.266	50
1205	174	212.638	65.828	51
1206	219	492.130	78.824	51
1207	177	291.839	79.008	51
1208	186	399.527	102.704	51
1209	176	66.006	116.301	51
1210	121	603.640	119.178	51
1211	150	516.767	160.907	51
1212	230	565.848	172.713	51
1213	153	147.951	185.382	51
1214	172	304.703	201.314	51
1215	156	113.955	208.417	51
1216	210	400.829	225.481	51
1217	178	183.652	251.837	51
1218	151	378.606	255.778	51
1219	122	617.000	256.500	51
1220	158	318.361	270.329	51
1221	200	117.660	274.160	51
1222	174	530.977	284.178	51
1223	179	492.003	356.757	51
1224	176	298.994	360.699	51
1225	165	411.500	365.718	51
1226	138	183.000	366.500	51
1227	167	596.213	385.404	51
1228	154	108.922	398.266	51
1229	171	212.746	65.886	52
1230	177	291.839	79.008	52
1231	195	491.285	79.197	52
1232	186	399.527	102.704	52
1233	171	65.792	116.266	52
1234	121	603.640	119.178	52
1235	150	516.767	160.907	52
1236	221	565.523	172.572	52
1237	153	147.951	185.382	52
1238	172	304.703	201.314	52
1239	156	113.955	208.417	52
1240	202	400.658	225.644	52
1241	163	183.150	251.868	52
1242	151	378.606	255.778	52
1243	109	617.500	256.702	52
1244	147	318.112	269.949	52
1245	200	117.660	274.160	52
1246	174	530.977	284.178	52
1247	174	492.172	356.638	52
1248	173	298.864	360.720	52
1249	159	411.670	365.877	52
1250	138	183.000	366.500	52
1251	164	596.171	385.512	52
1252	154	108.922	398.266	52
1253	171	212.746	65.886	53
1254	177	291.839	79.008	53
1255	195	491.285	79.197	53
1256	186	399.527	102.704	53
1257	171	65.792	116.266	53
1258	121	603.640	119.178	53
1259	161	516.556	160.898	53
1260	221	565.523	172.572	53
1261	153	147.951	185.382	53
1262	172	304.703	201.314	53
1263	156	113.955	208.417	53
1264	202	400.658	225.644	53
1265	163	183.150	251.868	53
1266	151	378.606	255.778	53
1267	109	617.500	256.702	53
1268	147	318.112	269.949	53
1269	200	117.660	274.160	53
1270	188	531.293	284.527	53
1271	174	492.172	356.638	53
1272	173	298.864	360.720	53
1273	159	411.670	365.877	53
1274	138	183.000	366.500	53
1275	164	596.171	385.512	53
1276	154	108.922	398.266	53
1277	174	212.638	65.828	54
1278	219	492.130	78.824	54
1279	177	291.839	79.008	54
1280	186	399.527	102.704	54
1281	176	66.006	116.301	54
1282	121	603.640	119.178	54
1283	180	516.717	161.528	54
1284	230	565.848	172.713	54
1285	153	147.951	185.382	54
1286	172	304.703	201.314	54
1287	156	113.955	208.417	54
1288	210	400.829	225.481	54
1289	178	183.652	251.837	54
1290	151	378.606	255.778	54
1291	122	617.000	256.500	54
1292	158	318.361	270.329	54
1293	205	117.524	274.202	54
1294	193	531.500	284.500	54
1295	179	492.003	356.757	54
1296	176	298.994	360.699	54
1297	165	411.500	365.718	54
1298	138	183.000	366.500	54
1299	167	596.213	385.404	54
1300	154	108.922	398.266	54
1301	171	212.746	65.886	55
1302	177	291.839	79.008	55
1303	195	491.285	79.197	55
1304	186	399.527	102.704	55
1305	182	67.176	117.011	55
1306	121	603.640	119.178	55
1307	154	517.623	161.786	55
1308	221	565.523	172.572	55
1309	153	147.951	185.382	55
1310	172	304.703	201.314	55
1311	156	113.955	208.417	55
1312	202	400.658	225.644	55
1313	163	183.150	251.868	55
1314	151	378.606	255.778	55
1315	109	617.500	256.702	55
1316	147	318.112	269.949	55
1317	204	117.490	274.186	55
1318	188	531.293	284.527	55
1319	174	492.172	356.638	55
1320	173	298.864	360.720	55
1321	159	411.670	365.877	55
1322	138	183.000	366.500	55
1323	164	596.171	385.512	55
1324	154	108.922	398.266	55
1325	195	213.110	66.736	56
1326	177	291.839	79.008	56
1327	195	491.285	79.197	56
1328	186	399.527	102.704	56
1329	150	66.373	118.113	56
1330	121	603.640	119.178	56
1331	154	517.623	161.786	56
1332	221	565.523	172.572	56
1333	153	147.951	185.382	56
1334	172	304.703	201.314	56
1335	156	113.955	208.417	56
1336	202	400.658	225.644	56
1337	163	183.150	251.868	56
1338	151	378.606	255.778	56
1339	109	617.500	256.702	56
1340	147	318.112	269.949	56
1341	204	117.490	274.186	56
1342	188	531.293	284.527	56
1343	174	492.172	356.638	56
1344	173	298.864	360.720	56
1345	159	411.670	365.877	56
1346	138	183.000	366.500	56
1347	164	596.171	385.512	56
1348	154	108.922	398.266	56
1349	195	213.110	66.736	57
1350	177	291.839	79.008	57
1351	195	491.285	79.197	57
1352	186	399.527	102.704	57
1353	154	66.623	117.643	57
1354	121	603.640	119.178	57
1355	154	517.623	161.786	57
1356	221	565.523	172.572	57
1357	153	147.951	185.382	57
1358	172	304.703	201.314	57
1359	154	113.701	208.500	57
1360	202	400.658	225.644	57
1361	163	183.150	251.868	57
1362	151	378.606	255.778	57
1363	109	617.500	256.702	57
1364	147	318.112	269.949	57
1365	204	117.490	274.186	57
1366	188	531.293	284.527	57
1367	174	492.172	356.638	57
1368	173	298.864	360.720	57
1369	159	411.670	365.877	57
1370	138	183.000	366.500	57
1371	164	596.171	385.512	57
1372	154	108.922	398.266	57
1373	195	213.110	66.736	58
1374	177	291.839	79.008	58
1375	195	491.285	79.197	58
1376	186	399.527	102.704	58
1377	184	68.223	116.592	58
1378	121	603.640	119.178	58
1379	156	517.673	161.865	58
1380	221	565.523	172.572	58
1381	153	147.951	185.382	58
1382	172	304.703	201.314	58
1383	165	113.282	209.500	58
1384	202	400.658	225.644	58
1385	163	183.150	251.868	58
1386	151	378.606	255.778	58
1387	109	617.500	256.702	58
1388	147	318.112	269.949	58
1389	204	117.490	274.186	58
1390	188	531.293	284.527	58
1391	174	492.172	356.638	58
1392	173	298.864	360.720	58
1393	159	411.670	365.877	58
1394	138	183.000	366.500	58
1395	164	596.171	385.512	58
1396	154	108.922	398.266	58
1397	195	213.110	66.736	59
1398	177	291.839	79.008	59
1399	195	491.285	79.197	59
1400	186	399.527	102.704	59
1401	121	603.640	119.178	59
1402	151	77.460	121.414	59
1403	164	517.896	161.738	59
1404	221	565.523	172.572	59
1405	153	147.951	185.382	59
1406	172	304.703	201.314	59
1407	164	113.000	210.829	59
1408	202	400.658	225.644	59
1409	163	183.150	251.868	59
1410	151	378.606	255.778	59
1411	109	617.500	256.702	59
1412	147	318.112	269.949	59
1413	204	117.490	274.186	59
1414	171	532.272	284.126	59
1415	174	492.172	356.638	59
1416	173	298.864	360.720	59
1417	159	411.670	365.877	59
1418	138	183.000	366.500	59
1419	164	596.171	385.512	59
1420	164	109.091	397.909	59
1421	151	212.778	65.606	60
1422	171	292.056	79.026	60
1423	190	491.458	79.074	60
1424	167	399.781	102.985	60
1425	121	603.640	119.178	60
1426	166	82.464	122.608	60
1427	164	517.896	161.738	60
1428	156	567.795	173.468	60
1429	142	147.880	185.254	60
1430	169	304.601	201.275	60
1431	126	113.500	212.730	60
1432	138	402.000	226.500	60
1433	159	183.330	251.877	60
1434	151	378.606	255.778	60
1435	100	617.500	257.000	60
1436	128	318.109	270.227	60
1437	193	117.448	273.858	60
1438	162	532.000	284.000	60
1439	156	492.615	356.769	60
1440	162	299.185	360.710	60
1441	145	412.169	365.866	60
1442	138	183.000	366.500	60
1443	158	596.329	385.361	60
1444	135	109.426	397.789	60
1445	151	212.778	65.606	61
1446	193	292.054	79.298	61
1447	222	492.455	79.365	61
1448	214	398.477	102.855	61
1449	135	604.144	119.159	61
1450	154	84.377	122.214	61
1451	166	518.452	162.145	61
1452	230	565.848	172.713	61
1453	159	148.500	185.500	61
1454	179	304.958	201.299	61
1455	181	112.268	211.401	61
1456	203	400.441	225.761	61
1457	174	183.828	251.845	61
1458	174	379.454	256.138	61
1459	159	616.670	257.123	61
1460	142	318.254	270.120	61
1461	218	117.385	273.904	61
1462	159	532.670	283.877	61
1463	166	492.898	356.753	61
1464	210	299.429	361.400	61
1465	193	412.298	365.199	61
1466	134	183.142	366.373	61
1467	157	595.417	385.105	61
1468	159	109.079	397.619	61
1469	151	212.778	65.606	62
1470	188	291.862	79.319	62
1471	202	492.500	79.000	62
1472	214	398.477	102.855	62
1473	135	604.144	119.159	62
1474	187	83.933	121.741	62
1475	160	518.450	161.925	62
1476	230	565.848	172.713	62
1477	147	148.051	185.378	62
1478	176	304.847	201.364	62
1479	166	112.247	211.898	62
1480	152	402.289	226.605	62
1481	174	183.828	251.845	62
1482	137	378.106	255.755	62
1483	140	617.000	257.000	62
1484	133	318.124	270.455	62
1485	154	115.078	274.669	62
1486	159	532.670	283.877	62
1487	166	492.898	356.753	62
1488	152	297.711	360.395	62
1489	170	411.659	365.841	62
1490	134	183.142	366.373	62
1491	152	595.638	385.125	62
1492	151	108.970	397.381	62
1493	151	212.778	65.606	63
1494	188	291.862	79.319	63
1495	202	492.500	79.000	63
1496	214	398.477	102.855	63
1497	135	604.144	119.159	63
1498	187	83.933	121.741	63
1499	160	518.450	161.925	63
1500	230	565.848	172.713	63
1501	147	148.051	185.378	63
1502	176	304.847	201.364	63
1503	166	112.247	211.898	63
1504	152	402.289	226.605	63
1505	174	183.828	251.845	63
1506	137	378.106	255.755	63
1507	140	617.000	257.000	63
1508	133	318.124	270.455	63
1509	154	115.078	274.669	63
1510	159	532.670	283.877	63
1511	166	492.898	356.753	63
1512	152	297.711	360.395	63
1513	170	411.659	365.841	63
1514	134	183.142	366.373	63
1515	152	595.638	385.125	63
1516	151	108.970	397.381	63
1517	151	212.778	65.606	64
1518	188	291.862	79.319	64
1519	202	492.500	79.000	64
1520	214	398.477	102.855	64
1521	135	604.144	119.159	64
1522	154	85.156	122.344	64
1523	160	518.450	161.925	64
1524	230	565.848	172.713	64
1525	147	148.051	185.378	64
1526	176	304.847	201.364	64
1527	181	112.268	211.401	64
1528	152	402.289	226.605	64
1529	174	183.828	251.845	64
1530	137	378.106	255.755	64
1531	140	617.000	257.000	64
1532	133	318.124	270.455	64
1533	154	115.078	274.669	64
1534	159	532.670	283.877	64
1535	166	492.898	356.753	64
1536	152	297.711	360.395	64
1537	170	411.659	365.841	64
1538	134	183.142	366.373	64
1539	152	595.638	385.125	64
1540	151	108.970	397.381	64
1541	151	212.778	65.606	65
1542	188	291.862	79.319	65
1543	202	492.500	79.000	65
1544	177	399.613	102.975	65
1545	135	604.144	119.159	65
1546	156	86.327	122.135	65
1547	160	518.450	161.925	65
1548	230	565.848	172.713	65
1549	147	148.051	185.378	65
1550	176	304.847	201.364	65
1551	166	112.247	211.898	65
1552	152	402.289	226.605	65
1553	174	183.828	251.845	65
1554	137	378.106	255.755	65
1555	140	617.000	257.000	65
1556	133	318.124	270.455	65
1557	154	115.078	274.669	65
1558	159	532.670	283.877	65
1559	166	492.898	356.753	65
1560	152	297.711	360.395	65
1561	170	411.659	365.841	65
1562	134	183.142	366.373	65
1563	152	595.638	385.125	65
1564	151	108.970	397.381	65
1565	151	212.778	65.606	66
1566	188	291.862	79.319	66
1567	202	492.500	79.000	66
1568	177	399.613	102.975	66
1569	135	604.144	119.159	66
1570	146	87.048	122.082	66
1571	160	518.450	161.925	66
1572	230	565.848	172.713	66
1573	147	148.051	185.378	66
1574	176	304.847	201.364	66
1575	181	112.268	211.401	66
1576	152	402.289	226.605	66
1577	174	183.828	251.845	66
1578	137	378.106	255.755	66
1579	140	617.000	257.000	66
1580	133	318.124	270.455	66
1581	154	115.078	274.669	66
1582	159	532.670	283.877	66
1583	166	492.898	356.753	66
1584	159	297.330	360.877	66
1585	170	411.659	365.841	66
1586	134	183.142	366.373	66
1587	152	595.638	385.125	66
1588	151	108.970	397.381	66
1589	151	212.778	65.606	67
1590	188	291.862	79.319	67
1591	202	492.500	79.000	67
1592	177	399.613	102.975	67
1593	135	604.144	119.159	67
1594	146	87.048	122.082	67
1595	160	518.450	161.925	67
1596	230	565.848	172.713	67
1597	147	148.051	185.378	67
1598	176	304.847	201.364	67
1599	181	112.268	211.401	67
1600	152	402.289	226.605	67
1601	174	183.828	251.845	67
1602	137	378.106	255.755	67
1603	140	617.000	257.000	67
1604	133	318.124	270.455	67
1605	154	115.078	274.669	67
1606	159	532.670	283.877	67
1607	166	492.898	356.753	67
1608	173	296.292	361.523	67
1609	170	411.659	365.841	67
1610	134	183.142	366.373	67
1611	152	595.638	385.125	67
1612	151	108.970	397.381	67
1613	151	212.778	65.606	68
1614	188	291.862	79.319	68
1615	202	492.500	79.000	68
1616	177	399.613	102.975	68
1617	135	604.144	119.159	68
1618	146	87.048	122.082	68
1619	160	518.450	161.925	68
1620	230	565.848	172.713	68
1621	147	148.051	185.378	68
1622	176	304.847	201.364	68
1623	181	112.268	211.401	68
1624	152	402.289	226.605	68
1625	174	183.828	251.845	68
1626	137	378.106	255.755	68
1627	140	617.000	257.000	68
1628	133	318.124	270.455	68
1629	154	115.078	274.669	68
1630	159	532.670	283.877	68
1631	166	492.898	356.753	68
1632	167	295.123	361.380	68
1633	170	411.659	365.841	68
1634	134	183.142	366.373	68
1635	152	595.638	385.125	68
1636	151	108.970	397.381	68
1637	151	212.778	65.606	69
1638	188	291.862	79.319	69
1639	202	492.500	79.000	69
1640	177	399.613	102.975	69
1641	135	604.144	119.159	69
1642	148	87.000	122.000	69
1643	160	518.450	161.925	69
1644	230	565.848	172.713	69
1645	147	148.051	185.378	69
1646	176	304.847	201.364	69
1647	181	112.268	211.401	69
1648	152	402.289	226.605	69
1649	174	183.828	251.845	69
1650	137	378.106	255.755	69
1651	140	617.000	257.000	69
1652	133	318.124	270.455	69
1653	154	115.078	274.669	69
1654	159	532.670	283.877	69
1655	166	492.898	356.753	69
1656	183	294.538	361.593	69
1657	170	411.659	365.841	69
1658	134	183.142	366.373	69
1659	152	595.638	385.125	69
1660	151	108.970	397.381	69
1661	151	212.778	65.606	70
1662	188	291.862	79.319	70
1663	202	492.500	79.000	70
1664	177	399.613	102.975	70
1665	135	604.144	119.159	70
